252,21376057.84,5411415.385
253,21376080.07,5411405.86
254,21376113.93,5411398.452
255,21376131.93,5411369.877
256,21376131.93,5411345.535
257,21376150.98,5411326.485
258,21376190.13,5411314.843
259,21376186.96,5411288.385
260,21376172.14,5411265.101
261,21376182.73,5411246.051
262,21376219.77,5411249.226
263,21376263.16,5411276.743
264,21376288.56,5411296.851
265,21376330.89,5411294.735
266,21376365.82,5411297.91
267,21376394.39,5411329.66
268,21376415.56,5411361.41
269,21376435.67,5411346.593
270,21376450.48,5411319.077
271,21376475.88,5411301.085
272,21376500.23,5411282.035
273,21376525.63,5411211.126
274,21376560.55,5411166.676
275,21376602.89,5411135.984
276,21376665.33,5411138.101
277,21376720.36,5411158.209
278,21376778.57,5411170.909
279,21376827.25,5411153.976
280,21376874.88,5411158.209
281,21376905.57,5411195.251
282,21376909.8,5411231.235
283,21376901.34,5411261.926
284,21376894.99,5411285.21
285,21376912.98,5411310.61
286,21376941.55,5411300.026
287,21376960.6,5411300.026
288,21376976.48,5411312.727
289,21376961.66,5411336.01
290,21376955.31,5411361.41
291,21376995.86,5411385.752
292,21377033.63,5411382.577
293,21377083.37,5411406.918
294,21377114.06,5411405.86
295,21377147.93,5411418.56
296,21377155.34,5411445.018
297,21377133.11,5411481.002
298,21377109.83,5411511.693
299,21377106.65,5411549.794
300,21377122.53,5411570.96
301,21377177.56,5411637.635
302,21377213.54,5411672.56
303,21377238.94,5411692.669
304,21377289.74,5411686.319
305,21377319.38,5411684.202
306,21377323.61,5411701.136
307,21377301.39,5411733.944
308,21377281.28,5411765.694
309,21377286.57,5411794.269
310,21377299.27,5411811.203
311,21377329.96,5411809.086
312,21377358.54,5411822.844
313,21377349.01,5411841.894
314,21377338.43,5411863.061
315,21377346.89,5411886.344
316,21377392.4,5411882.111
317,21377404.05,5411897.986
318,21377401.93,5411925.503
319,21377410.4,5411950.903
320,21377436.85,5411937.144
321,21377441.09,5411905.394
322,21377467.55,5411895.869
323,21377507.76,5411906.453
324,21377535.28,5411920.211
325,21377536.34,5411951.961
326,21377535.28,5411980.536
327,21377581.85,5412003.342
328,21377669.69,5412016.52
329,21377836.9,5411984.77
330,21377875,5411949.844
331,21377909.93,5411928.678
332,21377921.57,5411911.744
333,21377923.69,5411883.169
334,21377942.74,5411848.244
335,21377967.08,5411827.078
336,21378000.95,5411812.261
337,21378036.93,5411818.611
338,21378058.1,5411844.011
339,21378057.04,5411874.703
340,21378083.5,5411904.336
341,21378124.77,5411912.803
342,21378151.23,5411900.103
343,21378164.99,5411879.994
344,21378199.91,5411866.236
345,21378231.66,5411826.019
346,21378245.42,5411777.336
347,21378272.94,5411737.119
348,21378271.88,5411706.427
349,21378252.83,5411667.269
350,21378248.6,5411621.76
351,21378262.36,5411604.827
352,21378340.67,5411556.144
353,21378388.3,5411559.319
354,21378420.05,5411582.602
355,21378450.74,5411593.185
356,21378474.02,5411554.027
357,21378493.07,5411519.102
358,21378496.25,5411475.71
359,21378532.23,5411439.727
360,21378550.22,5411412.21
361,21378562.92,5411384.693
362,21378603.56,5411376.28
363,21378668.65,5411380.248
364,21378708.34,5411385.805
365,21378736.12,5411404.855
366,21378767.87,5411421.523
367,21378827.4,5411423.111
368,21378869.47,5411440.573
369,21378884.55,5411463.592
370,21378905.19,5411471.53
371,21378925.83,5411450.098
372,21378940.11,5411435.811
373,21378968.69,5411450.098
374,21379005.99,5411438.192
375,21379044.89,5411451.686
376,21379071.08,5411475.498
377,21379074.26,5411521.536
378,21379076.64,5411541.38
379,21379098.86,5411561.224
380,21379130.61,5411575.511
381,21379172.68,5411572.336
382,21379249.68,5411585.83
383,21379306.03,5411580.274
384,21379365.56,5411544.555
385,21379413.19,5411530.267
386,21379464.78,5411512.011
387,21379495.74,5411522.33
388,21379525.9,5411507.249
389,21379535.43,5411474.705
390,21379535.43,5411458.83
391,21379557.65,5411444.542
392,21379567.18,5411424.698
393,21379574.32,5411406.442
394,21379617.18,5411388.186
395,21379662.43,5411377.867
396,21379692.59,5411392.948
397,21379707.67,5411432.636
398,21379727.51,5411449.305
399,21379763.23,5411450.098
400,21379789.43,5411431.048
401,21379806.1,5411401.68
402,21379823.56,5411388.186
403,21379848.96,5411385.805
404,21379868.01,5411400.886
405,21379897.38,5411431.048
406,21379927.54,5411427.873
407,21379940.24,5411405.648
408,21379930.72,5411382.629
409,21379914.84,5411359.611
410,21379905.32,5411342.148
411,21379928.33,5411309.604
412,21379937.86,5411258.804
413,21379960.88,5411216.735
414,21380003.74,5411204.035
415,21380018.03,5411181.017
416,21380025.17,5411167.523
417,21380045.02,5411174.667
418,21380075.97,5411171.492
419,21380095.02,5411197.685
420,21380116.45,5411212.767
421,21380148.2,5411216.735
422,21380176.78,5411242.136
423,21380204.56,5411252.454
424,21380245.04,5411234.992
425,21380279.17,5411225.467
426,21380314.1,5411245.31
427,21380343.47,5411223.085
428,21380362.52,5411211.179
429,21380394.27,5411231.817
430,21380404.58,5411260.392
431,21380418.87,5411300.873
432,21380445.86,5411327.861
433,21380487.13,5411365.961
434,21380521.27,5411368.342
435,21380553.81,5411350.086
436,21380582.39,5411362.786
437,21380583.97,5411388.979
438,21380592.7,5411413.586
439,21380629.22,5411414.38
440,21380647.47,5411397.711
441,21380669.7,5411369.136
442,21380686.37,5411350.879
443,21380735.58,5411342.942
444,21380748.28,5411315.161
445,21380737.17,5411269.652
446,21380742.72,5411230.758
447,21380766.54,5411206.152
448,21380802.25,5411187.896
449,21380852.26,5411184.721
450,21380881.63,5411216.471
451,21380910.2,5411240.283
452,21380949.1,5411233.14
453,21380975.29,5411225.996
454,21380993.99,5411235.521
455,21381027.68,5411218.058
456,21381049.11,5411204.565
457,21381080.07,5411211.708
458,21381102.29,5411231.552
459,21381128.49,5411219.646
460,21381147.54,5411211.708
461,21381179.29,5411226.79
462,21381200.72,5411234.727
463,21381258.79,5411168.052
464,21381303.24,5411107.727
465,21381334.99,5411082.327
466,21381379.44,5411074.389
467,21381420.72,5411047.402
468,21381449.29,5411004.894
469,21381471.52,5410972.789
470,21381498.51,5410952.152
471,21381544.54,5410937.864
472,21381588.99,5410929.927
473,21381628.68,5410902.939
474,21381658.84,5410921.989
475,21381677.89,5410953.739
476,21381714.41,5410947.389
477,21381733.46,5410980.727
478,21381774.73,5410983.902
479,21381798.54,5410936.276
480,21381823.94,5410926.751
481,21381827.12,5410956.914
482,21381866.81,5410974.377
483,21381919.2,5410961.677
484,21381952.53,5410972.789
485,21381957.3,5411004.695
486,21381996.99,5411004.68
487,21382009.68,5410963.264
488,21381998.57,5410942.626
489,21381996.98,5410923.577
490,21382036.67,5410907.702
491,21382073.18,5410909.289
492,21382054.13,5410947.389
493,21382074.77,5410983.902
494,21382050.96,5411036.289
495,21382047.78,5411064.864
496,21382092.23,5411072.802
497,21382130.33,5411112.489
498,21382182.72,5411088.677
499,21382230.35,5411074.389
500,21382263.68,5411133.127
501,21382266.86,5411187.102
502,21382271.62,5411220.44
503,21382336.71,5411245.84
504,21382398.62,5411244.252
505,21382455.77,5411220.44
506,21382508.16,5411210.915
507,21382541.5,5411234.727
508,21382563.72,5411287.115
509,21382568.48,5411342.677
510,21382606.58,5411377.602
511,21382638.33,5411423.64
512,21382654.21,5411453.803
513,21382685.96,5411453.803
514,21382697.07,5411426.815
515,21382681.2,5411395.065
516,21382679.61,5411368.077
517,21382700.25,5411342.677
518,21382733.58,5411337.915
519,21382763.75,5411358.552
520,21382879.63,5411426.815
521,21382959.01,5411472.853
522,21383005.05,5411496.665
523,21382999.76,5411467.243
524,21382970.12,5411429.143
525,21382938.37,5411407.977
526,21382909.8,5411373.052
527,21382894.98,5411345.535
528,21382897.1,5411315.901
529,21382919.32,5411294.735
530,21382953.19,5411282.035
531,21382959.54,5411251.343
532,21382981.1,5411231.235
533,21383027.27,5411213.243
534,21383064.31,5411206.893
535,21383066.43,5411231.235
536,21383036.8,5411249.226
537,21383009.28,5411272.51
538,21383006.11,5411319.077
539,21383026.21,5411352.943
540,21383051.61,5411380.46
541,21383087.6,5411367.76
542,21383114.06,5411347.651
543,21383110.88,5411325.427
544,21383100.3,5411287.326
545,21383104.53,5411256.635
546,21383136.28,5411261.926
547,21383186.02,5411287.326
548,21383213.54,5411304.26
549,21383190.26,5411316.96
550,21383163.8,5411339.185
551,21383162.74,5411367.76
552,21383183.91,5411388.927
553,21383222.01,5411388.927
554,21383238.94,5411366.702
555,21383298.21,5411363.527
556,21383362.76,5411405.86
557,21383407.21,5411419.618
558,21383431.56,5411419.618
559,21383460.13,5411452.427
560,21383510.93,5411448.193
561,21383529.98,5411435.493
562,21383558.56,5411438.668
563,21383582.9,5411464.068
564,21383619.94,5411468.302
565,21383635.82,5411479.943
566,21383642.17,5411498.993
567,21383653.81,5411513.81
568,21383689.79,5411520.16
569,21383713.07,5411520.16
570,21383739.53,5411559.319
571,21383737.42,5411582.602
572,21383721.54,5411604.827
573,21383725.77,5411633.402
574,21383749.06,5411663.035
575,21383780.81,5411671.502
576,21383795.62,5411687.377
577,21383795.62,5411727.594
578,21383812.56,5411747.702
579,21383864.42,5411768.869
580,21383895.11,5411790.036
581,21383912.04,5411816.494
582,21383909.92,5411842.953
583,21383884.52,5411862.003
584,21383864.42,5411871.528
585,21383862.3,5411896.928
586,21383912.04,5411911.744
587,21383990.52,5411918.095
588,21384041.16,5411919.153
589,21384073.97,5411902.219
590,21384089.84,5411865.178
591,21384104.66,5411819.669
592,21384122.65,5411773.102
593,21384166.04,5411756.169
594,21384229.54,5411738.177
595,21384269.76,5411717.011
596,21384297.27,5411685.261
597,21384325.85,5411685.261
598,21384358.66,5411710.661
599,21384377.71,5411731.827
600,21384410.52,5411740.294
601,21384420.04,5411773.102
602,21384410.52,5411794.269
603,21384411.58,5411826.019
604,21384383,5411841.894
605,21384380.88,5411860.944
606,21384402.05,5411886.344
607,21384439.09,5411890.578
608,21384472.96,5411877.878
609,21384502.59,5411849.303
610,21384533.28,5411851.419
611,21384536.46,5411827.078
612,21384535.4,5411801.677
613,21384551.28,5411775.219
614,21384585.14,5411755.111
615,21384610.54,5411757.227
616,21384626.42,5411774.161
617,21384624.3,5411802.736
618,21384613.72,5411823.902
619,21384598.9,5411839.777
620,21384602.08,5411870.469
621,21384630.65,5411886.344
622,21384690.98,5411883.169
623,21384733.31,5411874.703
624,21384753.42,5411851.419
625,21384771.41,5411828.136
626,21384801.04,5411827.078
627,21384817.98,5411858.828
628,21384816.92,5411892.694
629,21384797.87,5411919.153
630,21384791.52,5411948.786
631,21384822.21,5411995.353
632,21384865.6,5412039.803
633,21384869.83,5412063.086
634,21384905.82,5412099.07
635,21384919.58,5412131.878
636,21384920.63,5412163.628
637,21384940.74,5412194.32
638,21384972.49,5412226.07
639,21385053.98,5412250.412
640,21385118.54,5412238.77
641,21385155.58,5412220.778
642,21385203.21,5412226.07
643,21385231.78,5412258.878
644,21385259.3,5412290.628
645,21385292.11,5412322.378
646,21385319.63,5412353.07
647,21385354.55,5412357.304
648,21385386.3,5412341.429
649,21385405.35,5412354.128
650,21385442.39,5412337.195
651,21385470.97,5412344.603
652,21385495.39,5412369.236
